AF;Ext;Ranking;Grounded
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A3), (A0,A3), (A3,A1), (A1,A0)]>;{A1,A3};{A1=1, A2=0.5, A3=0.0, A0=0.5};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A1), (A2,A3), (A0,A2), (A3,A2)]>;{A1,A3,A0};{A1=0.7675954047273207447510893965403407, A2=0.3027862141819622342532681896210220, A3=0.7675954047273207447510893965403407, A0=0.7675954047273207447510893965403407};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A2,A1), (A0,A1), (A1,A0)]>;{A2,A3,A0};{A1=0.0, A2=1, A3=1, A0=1};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A0), (A2,A3), (A3,A0), (A3,A1), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.3503649635036496350364963503649635};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A0,A0), (A2,A3), (A3,A1), (A1,A0), (A3,A2)]>;{A1,A2,A3,A0};{A1=0.5897626634832185047806221814126114, A2=0.4375731132760947779195982044282432, A3=0.6956304068817543298224696745205227, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A2), (A0,A0), (A0,A1), (A3,A2)]>;{A1,A3,A0};{A1=1, A2=0.0, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A2,A1), (A3,A0), (A3,A1)]>;{A2,A3,A0};{A1=0.0, A2=1, A3=0.0, A0=1};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A1,A0)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.4472049689440993788819875776397515};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A1), (A3,A0), (A3,A1)]>;{A2,A3};{A1=0.0, A2=1, A3=1, A0=0.5};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A2,A3), (A0,A3), (A3,A0)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.3349847025724159478743776601547160, A0=0.7490548581806979752453838655326448};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A2,A1), (A2,A3), (A0,A3), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.0, A0=0.6180257510729613733905579399141631};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A2,A3), (A0,A2)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A0,A0), (A0,A2), (A0,A3)]>;{A1,A2,A3,A0};{A1=0.0, A2=1, A3=0.0, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A1), (A0,A0), (A2,A3), (A0,A2)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.4472049689440993788819875776397515, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A2), (A2,A3), (A0,A2)]>;{A1,A0};{A1=1, A2=0.0, A3=0.0, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1), (A3,A2)]>;{A3,A0};{A1=0.0, A2=0.0, A3=1, A0=1};{A3,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A3), (A0,A2), (A0,A3), (A3,A2)]>;{A1,A0};{A1=1, A2=0.3027718550106609808102345415778252, A3=0.3027718550106609808102345415778252, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A0,A0), (A2,A3), (A0,A2), (A3,A1)]>;{A1,A2,A3,A0};{A1=0.6956304068817543298224696745205227, A2=0.5897626634832185047806221814126114, A3=0.4375731132760947779195982044282432, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A1)]>;{A1,A2,A0};{A1=0.4375731132760947779195982044282432, A2=0.6956304068817543298224696745205227, A0=0.5897626634832185047806221814126114};{}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A2), (A2,A3), (A3,A2)]>;{A1,A0};{A1=1, A2=0.0, A3=0.0, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A2,A3), (A0,A2), (A0,A3)]>;{A1,A0};{A1=1, A2=0.0, A3=0.3333333333333333333333333333333333, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A1,A3), (A0,A0), (A2,A3), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A3=0.5, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A2,A3), (A0,A3), (A3,A2)]>;{A1,A0};{A1=1, A2=0.0, A3=0.3333333333333333333333333333333333, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A3,A3), (A1,A2), (A1,A3), (A2,A2), (A0,A2), (A0,A3)]>;{A1,A0};{A1=1, A2=0.0, A3=0.0, A0=1};{A1,A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A2,A1), (A0,A0), (A2,A3), (A0,A3), (A1,A0)]>;{A1,A2,A3,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A3=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A0), (A0,A0), (A0,A3), (A1,A0)]>;{A1};{A1=1, A2=0.5, A3=0.5, A0=0.0};{A1}
<{ A1, A2, A3, A0 },[(A1,A1), (A3,A3), (A1,A2), (A1,A3), (A0,A1), (A0,A2)]>;{A3,A0};{A1=0.0, A2=0.5, A3=0.0, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A2), (A1,A3), (A2,A2), (A0,A1), (A0,A3), (A3,A2)]>;{A2,A0};{A1=0.5, A2=0.0, A3=0.4, A0=1};{A0}
<{ A1, A2, A3, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A2), (A3,A0), (A3,A1)]>;{A2,A3};{A1=0.0, A2=0.6666666666666666666666666666666667, A3=1, A0=0.5};{A2,A3}
<{ A1, A0 },[(A1,A1), (A1,A0)]>;{A1,A0};{A1=0.0, A0=1};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A0,A1)]>;{A1,A0};{A1=1, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A1,A0)]>;{A1,A2};{A1=0.0, A2=1, A0=0.5};{}
<{ A1, A2, A0 },[(A1,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1, A2=0.5, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A1), (A0,A2)]>;{A0};{A1=0.4142114384748700173310225303292894, A2=0.4142114384748700173310225303292894, A0=1};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=1};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A1)]>;{A2,A0};{A1=0.0, A2=1, A0=1};{A2,A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A2)]>;{A1,A0};{A1=0.0, A2=0.0, A0=1};{A0}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A1,A0)]>;{A1};{A1=1, A2=0.0, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A0,A0), (A1,A0)]>;{A1};{A1=1, A2=0.5, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A2)]>;{A1,A0};{A1=0.0, A2=0.5, A0=1};{A0}
<{ A1, A0 },[(A0,A0), (A1,A0)]>;{A1};{A1=1, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A1)]>;{A2,A0};{A1=0.0, A2=0.0, A0=1};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=1};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A1)]>;{A1,A2};{A1=0.0, A2=1, A0=0.5};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A0,A0), (A0,A2)]>;{A1,A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1, A2=0.0, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1)]>;{A2,A0};{A1=0.0, A2=0.0, A0=1};{A0}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A2), (A1,A0)]>;{A1,A0};{A1=0.0, A2=0.5, A0=1};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A1), (A0,A2)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A1)]>;{A1,A0};{A1=1, A2=0.0, A0=0.0};{}
<{ A1, A0 },[(A0,A1), (A1,A0)]>;{A1,A0};{A1=0.6180257510729613733905579399141631, A0=0.6180257510729613733905579399141631};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A1,A0)]>;{A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A0)]>;{A2};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A1)]>;{A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A1,A0)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A1), (A1,A0)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A0,A2)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=1};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A1,A0)]>;{A2};{A1=0.0, A2=1, A0=0.5};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A1), (A1,A0)]>;{A2,A0};{A1=0.0, A2=1, A0=1};{}
<{ A1, A0 },[(A1,A1), (A0,A0)]>;{A1,A0};{A1=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A0,A0), (A1,A0)]>;{A1,A2};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A2)]>;{A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A0,A0), (A0,A2), (A1,A0)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A1)]>;{A2};{A1=0.0, A2=1, A0=0.5};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A1), (A1,A0)]>;{A1,A2,A0};{A1=0.4655617626703580843531289797873771, A2=0.6823178725614911278657787208368868, A0=0.4655617626703580843531289797873771};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2), (A0,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1, A2=0.5, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A2), (A2,A1), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A0 },[(A1,A1), (A0,A0), (A1,A0)]>;{A1,A0};{A1=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0), (A1,A0)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A2), (A0,A0), (A0,A1), (A0,A2), (A1,A0)]>;{A1};{A1=1, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A0), (A0,A1)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A1), (A0,A0), (A0,A1), (A1,A0)]>;{A1,A2,A0};{A1=0.6180257510729613733905579399141631, A2=0.6180257510729613733905579399141631, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A2,A2), (A0,A1), (A1,A0)]>;{A2,A0};{A1=0.0, A2=0.0, A0=1};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A1), (A0,A0), (A0,A2), (A1,A0)]>;{A2,A0};{A1=0.0, A2=1, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A2), (A1,A0)]>;{A1};{A1=1, A2=0.0, A0=0.0};{A1}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A2,A2), (A0,A1)]>;{A2,A0};{A1=0.0, A2=0.0, A0=1};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A2), (A0,A0), (A0,A1)]>;{A1,A2,A0};{A1=0.0, A2=0.0, A0=0.0};{}
<{ A1, A2, A0 },[(A1,A1), (A1,A2), (A2,A0), (A2,A1), (A0,A0), (A0,A2)]>;{A2};{A1=0.0, A2=1, A0=0.0};{}
"ExactGeneralRankingBasedExtensionReasoner RESULTS
----------
Postulate                                            posInstances notApplicable negInstances
Admissibility                                        1            0             1
CF-Reinstatement                                     500          0             0
Conflict-Free                                        1            0             1
Defense                                              54           0             1
Directionality                                       500          0             0
I-Maximality                                         500          0             0
Irrelevance of Necessarily Rejected Arguments (INRA) 1            0             1
Modularization                                       500          0             0
Naivety                                              1            0             1
Reduct Admissibility                                 500          0             0
Reinstatement                                        5            0             1
SCC Decomposability                                  0            0             1
Semi-Qualified Admissibility                         54           0             1
Strong Admissibility                                 1            0             1
Weak Reinstatement                                   5            0             1
"
